year,uf,code,name,estimated_births,rate,estimated_missing,source_table
2024,PA,1500404,Alenquer,1075.24,2.161,23.235936,1.2
2024,PA,1500503,Almeirim,586.22,9.2496,54.223005,1.2
2024,PA,1500602,Altamira,1964.2,2.6577,52.202543,1.2
2024,PA,1500701,Anajás,790.21,13.5669,107.207,1.2
2024,PA,1500800,Ananindeua,5588.29,1.4904,83.287874,1.2
2024,PA,1500859,Anapu,589.08,3.5793,21.08494,1.2
2024,PA,1500909,Augusto Corrêa,715.07,2.3867,17.066576,1.2
2024,PA,1500958,Aurora do Pará,348.04,1.4474,5.037531,1.2
2024,PA,1501006,Aveiro,183.06,6.0407,11.058105,1.2
2024,PA,1501105,Bagre,518.27,7.1904,37.265686,1.2
2024,PA,1501204,Baião,503.06,1.2041,6.057345,1.2
2024,PA,1501253,Bannach,50.01,4.0109,2.005851,1.2
2024,PA,1501303,Barcarena,1994.09,3.2142,64.094041,1.2
2024,PA,1501402,Belém,13770.32,1.6072,221.316583,1.2
2024,PA,1501451,Belterra,317.03,1.9033,6.034032,1.2
2024,PA,1501501,Benevides,843.05,0.48,4.04664,1.2
2024,PA,1501576,Bom Jesus do Tocantins,47.01,36.177,17.006808,1.2
2024,PA,1501600,Bonito,187.02,0.5443,1.01795,1.2
2024,PA,1501709,Bragança,1787.1,2.5238,45.10283,1.2
2024,PA,1501725,Brasil Novo,307.03,2.9423,9.033744,1.2
2024,PA,1501758,Brejo Grande do Araguaia,86.01,2.3333,2.006871,1.2
2024,PA,1501782,Breu Branco,693.06,0.1533,1.062461,1.2
2024,PA,1501808,Breves,2478.48,4.8611,120.481391,1.2
2024,PA,1501907,Bujaru,360.05,3.6232,13.045332,1.2
2024,PA,1501956,Cachoeira do Piriá,357.08,2.8216,10.075369,1.2
2024,PA,1502004,Cachoeira do Arari,299.1,1.7045,5.098159,1.2
2024,PA,1502103,Cametá,2081.16,2.6984,56.158021,1.2
2024,PA,1502152,Canaã dos Carajás,1790.07,0.8417,15.067019,1.2
2024,PA,1502202,Capanema,827.04,2.4232,20.040833,1.2
2024,PA,1502301,Capitão Poço,743.08,1.6258,12.080995,1.2
2024,PA,1502400,Castanhal,2712.15,0.448,12.150432,1.2
2024,PA,1502509,Chaves,333.24,17.478,58.243687,1.2
2024,PA,1502608,Colares,134.01,2.9931,4.011053,1.2
2024,PA,1502707,Conceição do Araguaia,613.06,0.6615,4.055392,1.2
2024,PA,1502756,Concórdia do Pará,477.03,3.5709,17.034264,1.2
2024,PA,1502764,Cumaru do Norte,158.04,10.1478,16.037583,1.2
2024,PA,1502772,Curionópolis,319.03,1.576,5.027913,1.2
2024,PA,1502806,Curralinho,711.18,2.4152,17.176419,1.2
2024,PA,1502855,Curuá,238.05,4.2213,10.048805,1.2
2024,PA,1502905,Curuçá,439.03,2.2839,10.027006,1.2
2024,PA,1502939,Dom Eliseu,619.07,0.4958,3.069349,1.2
2024,PA,1502954,Eldorado do Carajás,430.04,2.5673,11.040417,1.2
2024,PA,1503002,Faro,105.01,1.9149,2.010836,1.2
2024,PA,1503044,Floresta do Araguaia,307.04,2.6183,8.039228,1.2
2024,PA,1503077,Garrafão do Norte,417.03,2.4057,10.032491,1.2
2024,PA,1503093,Goianésia do Pará,360.05,2.79,10.045395,1.2
2024,PA,1503101,Gurupá,659.16,3.3618,22.159641,1.2
2024,PA,1503200,Igarapé-Açu,440.03,11.8241,52.029587,1.2
2024,PA,1503309,Igarapé-Miri,1096.18,3.2092,35.178609,1.2
2024,PA,1503408,Inhangapi,150.01,1.3405,2.010884,1.2
2024,PA,1503457,Ipixuna do Pará,556.07,8.1048,45.068361,1.2
2024,PA,1503507,Irituia,363.04,3.3159,12.038043,1.2
2024,PA,1503606,Itaituba,2130.26,3.9084,83.259082,1.2
2024,PA,1503705,Itupiranga,674.1,3.8722,26.1025,1.2
2024,PA,1503754,Jacareacanga,714.93,12.0193,85.929581,1.2
2024,PA,1503804,Jacundá,527.03,1.9034,10.031489,1.2
2024,PA,1503903,Juruti,982.14,3.5781,35.141951,1.2
2024,PA,1504000,Limoeiro do Ajuru,409.05,0.7463,3.05274,1.2
2024,PA,1504059,Mãe do Rio,492.03,0.8192,4.03071,1.2
2024,PA,1504109,Magalhães Barata,97,1.0352,1.004144,1.2
2024,PA,1504208,Marabá,4110.25,2.0012,82.254323,1.2
2024,PA,1504307,Maracanã,354.02,2.8303,10.019828,1.2
2024,PA,1504406,Marapanim,265.01,1.5137,4.011456,1.2
2024,PA,1504422,Marituba,1379.05,1.7441,24.052011,1.2
2024,PA,1504455,Medicilândia,454.06,1.5546,7.058817,1.2
2024,PA,1504505,Melgaço,576.36,7.3502,42.363613,1.2
2024,PA,1504604,Mocajuba,514.03,2.3394,12.025218,1.2
2024,PA,1504703,Moju,1147.2,4.0272,46.200038,1.2
2024,PA,1504752,Mojuí dos Campos,312.04,0.0117,0.036509,1.2
2024,PA,1504802,Monte Alegre,971.09,0.5243,5.091425,1.2
2024,PA,1504901,Muaná,596.19,1.8763,11.186313,1.2
2024,PA,1504950,Nova Esperança do Piriá,325.04,1.243,4.040247,1.2
2024,PA,1504976,Nova Ipixuna,182.02,4.4084,8.02417,1.2
2024,PA,1505007,Nova Timboteua,123.01,0.0064,0.007873,1.2
2024,PA,1505031,Novo Progresso,669.17,3.0141,20.169453,1.2
2024,PA,1505064,Novo Repartimento,1038.28,3.0126,31.279223,1.2
2024,PA,1505106,Óbidos,929.43,8.116,75.432539,1.2
2024,PA,1505205,Oeiras do Pará,607.11,3.8067,23.110856,1.2
2024,PA,1505304,Oriximiná,1203.16,2.3407,28.162366,1.2
2024,PA,1505403,Ourém,261.02,1.5388,4.016576,1.2
2024,PA,1505437,Ourilândia do Norte,545.14,6.9964,38.140175,1.2
2024,PA,1505486,Pacajá,682.1,2.947,20.101487,1.2
2024,PA,1505494,Palestina do Pará,107.01,0.0079,0.008454,1.2
2024,PA,1505502,Paragominas,1728.15,0.7029,12.147166,1.2
2024,PA,1505536,Parauapebas,4420.16,2.1529,95.161625,1.2
2024,PA,1505551,Pau D'Arco,105.03,1.9332,2.03044,1.2
2024,PA,1505601,Peixe-Boi,74,0.0058,0.004292,1.2
2024,PA,1505635,Piçarra,182.04,4.4179,8.042345,1.2
2024,PA,1505650,Placas,308.04,0.9854,3.035426,1.2
2024,PA,1505700,Ponta de Pedras,368.09,1.9259,7.089045,1.2
2024,PA,1505809,Portel,1519.77,4.8539,73.768116,1.2
2024,PA,1505908,Porto de Moz,630.11,10.6509,67.112386,1.2
2024,PA,1506005,Prainha,678.2,6.0749,41.199972,1.2
2024,PA,1506104,Primavera,126.01,1.5973,2.012758,1.2
2024,PA,1506112,Quatipuru,131.01,0.7705,1.009432,1.2
2024,PA,1506138,Redenção,1541.08,0.3298,5.082482,1.2
2024,PA,1506161,Rio Maria,248.03,0.4146,1.028332,1.2
2024,PA,1506187,Rondon do Pará,499.07,1.4165,7.069327,1.2
2024,PA,1506195,Rurópolis,438.05,0.9245,4.049772,1.2
2024,PA,1506203,Salinópolis,673.03,2.0853,14.034695,1.2
2024,PA,1506302,Salvaterra,294.03,0.6889,2.025573,1.2
2024,PA,1506351,Santa Bárbara do Pará,277.01,2.1713,6.014718,1.2
2024,PA,1506401,Santa Cruz do Arari,100.04,1.039,1.039416,1.2
2024,PA,1506500,Santa Izabel do Pará,811.04,3.3342,27.041696,1.2
2024,PA,1506559,Santa Luzia do Pará,315.03,0.9617,3.029644,1.2
2024,PA,1506583,Santa Maria das Barreiras,205.03,0.5022,1.029661,1.2
2024,PA,1506609,Santa Maria do Pará,379.02,1.5876,6.017322,1.2
2024,PA,1506708,Santana do Araguaia,608.07,1.9849,12.069581,1.2
2024,PA,1506807,Santarém,5955.25,1.6834,100.250678,1.2
2024,PA,1506906,Santarém Novo,74,1.3572,1.004328,1.2
2024,PA,1507003,Santo Antônio do Tauá,401.01,5.7391,23.014365,1.2
2024,PA,1507102,São Caetano de Odivelas,178.01,1.6936,3.014777,1.2
2024,PA,1507151,São Domingos do Araguaia,333.02,1.508,5.021942,1.2
2024,PA,1507201,São Domingos do Capim,449.05,2.6826,12.046215,1.2
2024,PA,1507300,São Félix do Xingu,957.17,5.5546,53.166965,1.2
2024,PA,1507409,São Francisco do Pará,213.01,0.9439,2.010601,1.2
2024,PA,1507458,São Geraldo do Araguaia,344.05,3.2111,11.04779,1.2
2024,PA,1507466,São João da Ponta,84.01,1.1978,1.006272,1.2
2024,PA,1507474,São João de Pirabas,267.02,8.6201,23.017391,1.2
2024,PA,1507508,São João do Araguaia,145.02,5.5298,8.019316,1.2
2024,PA,1507607,São Miguel do Guamá,805.05,1.2484,10.050244,1.2
2024,PA,1507706,São Sebastião da Boa Vista,500.08,1.2149,6.075472,1.2
2024,PA,1507755,Sapucaia,89.01,0.0112,0.009969,1.2
2024,PA,1507805,Senador José Porfírio,331.04,3.0338,10.043092,1.2
2024,PA,1507904,Soure,286.03,1.4099,4.032737,1.2
2024,PA,1507953,Tailândia,1409.15,3.772,53.153138,1.2
2024,PA,1507961,Terra Alta,189.01,2.1202,4.00739,1.2
2024,PA,1507979,Terra Santa,283.03,1.0705,3.029836,1.2
2024,PA,1508001,Tomé-Açu,1313.12,2.3703,31.124883,1.2
2024,PA,1508035,Tracuateua,389.03,5.4057,21.029795,1.2
2024,PA,1508050,Trairão,240.04,3.767,9.042307,1.2
2024,PA,1508084,Tucumã,601.05,2.3372,14.047741,1.2
2024,PA,1508100,Tucuruí,1261.06,2.2251,28.059846,1.2
2024,PA,1508126,Ulianópolis,422.06,1.1991,5.060921,1.2
2024,PA,1508159,Uruará,719.09,0.4293,3.087053,1.2
2024,PA,1508209,Vigia,536.03,21.6462,116.030126,1.2
2024,PA,1508308,Viseu,777.2,5.9446,46.201431,1.2
2024,PA,1508357,Vitória do Xingu,316.03,0.9584,3.028832,1.2
2024,PA,1508407,Xinguara,747.06,1.3469,10.062151,1.2
2024,AP,1600055,Serra do Navio,65.05,6.2312,4.053396,1.2
2024,AP,1600105,Amapá,166.33,1.4023,2.332446,1.2
2024,AP,1600154,Pedra Branca do Amapari,256.06,36.7326,94.057496,1.2
2024,AP,1600204,Calçoene,176.2,5.7866,10.195989,1.2
2024,AP,1600212,Cutias,86.22,26.9304,23.219391,1.2
2024,AP,1600238,Ferreira Gomes,137.22,2.3464,3.21973,1.2
2024,AP,1600253,Itaubal,125.32,4.2485,5.32422,1.2
2024,AP,1600279,Laranjal do Jari,590.5,1.7775,10.496137,1.2
2024,AP,1600303,Macapá,7276.67,4.9428,359.671245,1.2
2024,AP,1600402,Mazagão,462.96,6.9035,31.960444,1.2
2024,AP,1600501,Oiapoque,548.17,10.0644,55.170021,1.2
2024,AP,1600535,Porto Grande,335.28,8.7325,29.278326,1.2
2024,AP,1600550,Pracuúba,66.16,6.2837,4.157296,1.2
2024,AP,1600600,Santana,1787.35,3.9362,70.353671,1.2
2024,AP,1600709,Tartarugalzinho,264.31,7.6828,20.306409,1.2
2024,AP,1600808,Vitória do Jari,170.2,4.2301,7.19963,1.2
2024,TO,1700251,Abreulândia,23,0.0044,0.001012,1.2
2024,TO,1700301,Aguiarnópolis,55,0.0036,0.00198,1.2
2024,TO,1700350,Aliança do Tocantins,57,0.0039,0.002223,1.2
2024,TO,1700400,Almas,110.01,1.8269,2.009773,1.2
2024,TO,1700707,Alvorada,141.01,2.1323,3.006756,1.2
2024,TO,1701002,Ananás,155.01,0.0047,0.007285,1.2
2024,TO,1701051,Angico,38.01,2.6574,1.010078,1.2
2024,TO,1701101,Aparecida do Rio Negro,51,3.9262,2.002362,1.2
2024,TO,1701309,Aragominas,43,0.0046,0.001978,1.2
2024,TO,1701903,Araguacema,99,1.0151,1.004949,1.2
2024,TO,1702000,Araguaçu,87,3.4522,3.003414,1.2
2024,TO,1702109,Araguaína,2863.08,0.3519,10.075179,1.2
2024,TO,1702158,Araguanã,55,1.8229,1.002595,1.2
2024,TO,1702208,Araguatins,394.01,0.765,3.014176,1.2
2024,TO,1702307,Arapoema,89,4.4992,4.004288,1.2
2024,TO,1702406,Arraias,146.01,0.0041,0.005986,1.2
2024,TO,1702554,Augustinópolis,268.01,1.1221,3.00734,1.2
2024,TO,1702703,Aurora do Tocantins,27,0.0046,0.001242,1.2
2024,TO,1702901,Axixá do Tocantins,164.01,1.2227,2.00535,1.2
2024,TO,1703008,Babaçulândia,93.01,3.2328,3.006827,1.2
2024,TO,1703057,Bandeirantes do Tocantins,39,7.7025,3.003975,1.2
2024,TO,1703073,Barra do Ouro,78,0.0053,0.004134,1.2
2024,TO,1703107,Barrolândia,59,1.7024,1.004416,1.2
2024,TO,1703206,Bernardo Sayão,48,2.0884,1.002432,1.2
2024,TO,1703305,Bom Jesus do Tocantins,259.01,0.3914,1.013765,1.2
2024,TO,1703602,Brasilândia do Tocantins,19,0.0049,0.000931,1.2
2024,TO,1703701,Brejinho de Nazaré,49,2.0426,1.000874,1.2
2024,TO,1703800,Buriti do Tocantins,142,0.7075,1.00465,1.2
2024,TO,1703826,Cachoeirinha,14,0.0024,0.000336,1.2
2024,TO,1703842,Campos Lindos,161.02,1.8729,3.015744,1.2
2024,TO,1703867,Cariri do Tocantins,48,0.0043,0.002064,1.2
2024,TO,1703883,Carmolândia,28,3.5761,1.001308,1.2
2024,TO,1703891,Carrasco Bonito,59,0.0038,0.002242,1.2
2024,TO,1703909,Caseara,56,1.7925,1.0038,1.2
2024,TO,1704105,Centenário,16,0.0063,0.001008,1.2
2024,TO,1704600,Chapada de Areia,21,28.5773,6.001233,1.2
2024,TO,1705102,Chapada da Natividade,24,0.0077,0.001848,1.2
2024,TO,1705508,Colinas do Tocantins,564.01,1.2421,7.005568,1.2
2024,TO,1705557,Combinado,37,0.0017,0.000629,1.2
2024,TO,1705607,Conceição do Tocantins,46,0.0095,0.00437,1.2
2024,TO,1706001,Couto Magalhães,67,2.9922,2.004774,1.2
2024,TO,1706100,Cristalândia,73,2.7439,2.003047,1.2
2024,TO,1706258,Crixás do Tocantins,10,0.0105,0.00105,1.2
2024,TO,1706506,Darcinópolis,88,0.0048,0.004224,1.2
2024,TO,1707009,Dianópolis,285.02,0.3564,1.015811,1.2
2024,TO,1707108,Divinópolis do Tocantins,86,0.0054,0.004644,1.2
2024,TO,1707207,Dois Irmãos do Tocantins,48,2.0878,1.002144,1.2
2024,TO,1707306,Dueré,45,0.0039,0.001755,1.2
2024,TO,1707405,Esperantina,101,0.995,1.00495,1.2
2024,TO,1707553,Fátima,56,0.0027,0.001512,1.2
2024,TO,1707652,Figueirópolis,64,0.0042,0.002688,1.2
2024,TO,1707702,Filadélfia,106.01,6.6091,7.006307,1.2
2024,TO,1708205,Formoso do Araguaia,235.01,1.2814,3.011418,1.2
2024,TO,1708254,Fortaleza do Tabocão,47,0.0051,0.002397,1.2
2024,TO,1708304,Goianorte,63,0.0019,0.001197,1.2
2024,TO,1709005,Goiatins,211.02,8.5388,18.018576,1.2
2024,TO,1709302,Guaraí,279,0.3597,1.003563,1.2
2024,TO,1709500,Gurupi,1231.03,0.6524,8.03124,1.2
2024,TO,1709807,Ipueiras,19,5.2649,1.000331,1.2
2024,TO,1710508,Itacajá,139.01,3.6064,5.013257,1.2
2024,TO,1710706,Itaguatins,59,1.6999,1.002941,1.2
2024,TO,1710904,Itapiratins,40,7.5047,3.00188,1.2
2024,TO,1711100,Itaporã do Tocantins,39,5.1326,2.001714,1.2
2024,TO,1711506,Jaú do Tocantins,33,6.0651,2.001483,1.2
2024,TO,1711803,Juarina,34,0.0055,0.00187,1.2
2024,TO,1711902,Lagoa da Confusão,283.04,2.1332,6.037809,1.2
2024,TO,1711951,Lagoa do Tocantins,43,2.3305,1.002115,1.2
2024,TO,1712009,Lajeado,39,2.5672,1.001208,1.2
2024,TO,1712157,Lavandeira,25,0.0017,0.000425,1.2
2024,TO,1712405,Lizarda,34,2.9486,1.002524,1.2
2024,TO,1712454,Luzinópolis,40,2.5021,1.00084,1.2
2024,TO,1712504,Marianópolis do Tocantins,80,2.5047,2.00376,1.2
2024,TO,1712702,Mateiros,30,3.3381,1.00143,1.2
2024,TO,1712801,Maurilândia do Tocantins,50,0.0048,0.0024,1.2
2024,TO,1713205,Miracema do Tocantins,215.01,0.0042,0.00903,1.2
2024,TO,1713304,Miranorte,196.01,0.5172,1.013764,1.2
2024,TO,1713601,Monte do Carmo,57,0.0075,0.004275,1.2
2024,TO,1713700,Monte Santo do Tocantins,32,0.0051,0.001632,1.2
2024,TO,1713809,Palmeiras do Tocantins,55,0.0048,0.00264,1.2
2024,TO,1713957,Muricilândia,47,4.2603,2.002341,1.2
2024,TO,1714203,Natividade,116.01,3.4528,4.005593,1.2
2024,TO,1714302,Nazaré,63,0.0033,0.002079,1.2
2024,TO,1714880,Nova Olinda,161.01,0.0042,0.006762,1.2
2024,TO,1715002,Nova Rosalândia,47,2.1293,1.000771,1.2
2024,TO,1715101,Novo Acordo,95.01,0.0075,0.007126,1.2
2024,TO,1715150,Novo Alegre,14,7.1456,1.000384,1.2
2024,TO,1715259,Novo Jardim,33,3.035,1.00155,1.2
2024,TO,1715507,Oliveira de Fátima,14,0.0024,0.000336,1.2
2024,TO,1715705,Palmeirante,48,2.0878,1.002144,1.2
2024,TO,1715754,Palmeirópolis,84.01,1.1977,1.006188,1.2
2024,TO,1716109,Paraíso do Tocantins,763.01,0.5253,4.008092,1.2
2024,TO,1716208,Paranã,130.01,2.3126,3.006611,1.2
2024,TO,1716307,Pau D'Arco,55,5.4593,3.002615,1.2
2024,TO,1716505,Pedro Afonso,240,1.6684,4.00416,1.2
2024,TO,1716604,Peixe,114.01,2.6411,3.011118,1.2
2024,TO,1716653,Pequizeiro,55,1.8231,1.002705,1.2
2024,TO,1716703,Colméia,89,2.2519,2.004191,1.2
2024,TO,1717008,Pindorama do Tocantins,48,2.0886,1.002528,1.2
2024,TO,1717206,Piraquê,30,0.0047,0.00141,1.2
2024,TO,1717503,Pium,84,2.3861,2.004324,1.2
2024,TO,1717800,Ponte Alta do Bom Jesus,37,0.0133,0.004921,1.2
2024,TO,1717909,Ponte Alta do Tocantins,82.01,4.885,4.006189,1.2
2024,TO,1718006,Porto Alegre do Tocantins,24,4.1715,1.00116,1.2
2024,TO,1718204,Porto Nacional,1063.04,1.3203,14.035317,1.2
2024,TO,1718303,Praia Norte,93,2.1533,2.002569,1.2
2024,TO,1718402,Presidente Kennedy,37,0.0043,0.001591,1.2
2024,TO,1718451,Pugmil,26,0.0058,0.001508,1.2
2024,TO,1718501,Recursolândia,66.01,1.5237,1.005794,1.2
2024,TO,1718550,Riachinho,57,0.0073,0.004161,1.2
2024,TO,1718659,Rio da Conceição,28,0.0051,0.001428,1.2
2024,TO,1718709,Rio dos Bois,34,0.0054,0.001836,1.2
2024,TO,1718758,Rio Sono,58,1.7298,1.003284,1.2
2024,TO,1718808,Sampaio,76,0.0051,0.003876,1.2
2024,TO,1718840,Sandolândia,52,1.9279,1.002508,1.2
2024,TO,1718865,Santa Fé do Araguaia,120.01,2.5045,3.00565,1.2
2024,TO,1718881,Santa Maria do Tocantins,48,4.1716,2.002368,1.2
2024,TO,1718899,Santa Rita do Tocantins,23,0.0049,0.001127,1.2
